months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
0.25,0,0.129411765,0,0,0,0,1,0,1,0.504975124,0.25,1,0,0,0,1,0,0,0,0,1,0
0,1,0.141176471,0,0,0,1,1,0,1,0.478606965,0,1,0,0,1,0,0,0,0,0,1,0
0.25,1,0.129411765,0,0,0,0,0,0,1,0.674129353,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0.164705882,0,0,0,0,1,0,1,0.617412935,0,1,0,0,0,1,0,0,0,0,0,1
0.25,1,0.058823529,0,1,0,0,1,0,1,0.719402985,0.25,1,1,0,0,1,0,0,0,0,0,0
0,1,0.611764706,0,0,0,0,1,0,1,0.573631841,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.070588235,0,0,0,0,1,0,1,0.274626866,0.25,1,1,0,1,0,0,0,0,0,0,0
0.25,0,0.341176471,0,0,0,1,1,0,1,0.315422886,0,1,0,0,1,0,0,0,0,0,1,0
0.5,0,0.141176471,0,0,0,0,1,0,0,0.597512438,0.5,1,0,0,0,1,0,0,0,0,0,0
0,1,0.270588235,0,0,0,0,0,0,1,0.584079602,0.25,1,0,0,0,1,0,0,0,0,0,0
0,0,0.329411765,0,0,0,0,1,0,0,0.269154229,0.5,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.011442786,0,1,0,0,0,0,1,0,0,0,1,0
0,1,0.035294118,0,0,0,1,1,0,0,0.715422886,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.858823529,0,0,0,0,1,0,0,0.266666667,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0.305882353,0,1,0,0,1,0,0,0.572636816,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.188235294,0,0,0,0,0,0,1,0.607462687,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.211764706,0,0,0,1,1,0,1,0.125870647,0.25,1,0,0,1,0,0,0,0,0,0,0
1,1,0.305882353,1,1,1,0,1,0.5,1,0.914427861,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0.494117647,1,0,0,0,1,0,0,0.564676617,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.117647059,0,0,0,0,0,0,0,0.263681592,0.25,1,0,0,0,0,0,0,0,0,0,0
0,0,0.352941176,0,0,0,0,1,0,1,0.256716418,0,1,0,0,1,0,0,0,0,0,1,0
1,1,0.611764706,1,1,1,1,1,0.5,0,0.968159204,0,1,1,0,0,1,0,1,0,0,0,0
0.25,1,0.835294118,0,0,0,0,1,0,1,0.666169154,0.5,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.188235294,0,0,0,0,1,0,1,0.790049751,0.25,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.235294118,0,1,1,1,0,0,1,0.908457711,0.25,1,0,0,0,1,0,0,1,0,0,0
0.5,1,0.352941176,0,1,1,1,1,0.5,1,0.709452736,0.25,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.011940299,0.25,1,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0.020895522,0,1,1,0,0,0,1,0,0,0,0,1
1,1,0.058823529,0,0,1,0,1,0.5,1,0.808457711,0.5,1,0,0,0,1,0,0,1,0,0,0
0,0,0.035294118,0,0,0,0,0,0,1,0.266169154,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.018905473,0.25,1,1,0,0,0,1,0,0,0,0,1
1,1,0.6,0,1,1,0,1,0,1,0.86318408,0,1,1,0,0,1,0,1,0,0,0,0
0,0,0.2,0,0,0,0,1,0,1,0.362686567,0,1,1,0,1,0,0,0,0,0,0,1
0,1,0.223529412,0,0,1,0,1,0,1,0.686567164,0.25,1,0,0,0,1,0,0,0,0,0,0
0,0,0.047058824,0,0,0,0,1,0,1,0.613930348,0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.270588235,0,0,0,1,1,0,1,0.697512438,0.5,1,0,0,0,1,0,0,0,0,0,0
0,1,0.305882353,0,0,0,0,0,0,1,0.76119403,0.25,1,0,0,0,1,0,0,0,0,0,1
0,1,0.682352941,0,1,0,0,1,0,0,0.599004975,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0.176470588,0,0,0,0,1,0,1,0.516915423,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0.811764706,0,1,0,0,1,0,1,0.226865672,0.25,1,0,0,1,0,0,0,1,0,0,0
0,1,0.341176471,0,0,0,0,1,0,1,0.670149254,0.25,1,0,0,0,0,0,0,0,0,0,0
0,0,0.258823529,0,0,1,0,0,0.5,1,0.514925373,0.25,1,1,0,1,0,0,0,0,0,0,0
0,1,0.047058824,0,0,0,0,1,0,1,0.315422886,0.25,1,0,0,0,0,0,0,0,0,0,0
0.25,0,0.611764706,0,0,0,0,1,0,1,0.507462687,0,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.341176471,0,0,1,0,1,0.5,1,0.544776119,0.25,1,0,0,1,0,0,0,0,0,0,0
1,1,0.211764706,0,0,1,0,1,0.5,1,0.813930348,0,1,1,0,0,1,0,0,0,0,0,0
0.25,0,1,0,0,0,0,0,0,1,0.166666667,0.25,1,0,0,1,0,0,0,0,0,0,0
0,1,0.611764706,0,0,0,0,1,0,0,0.574626866,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.329411765,0,0,1,0,1,0,1,0.65721393,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.341176471,0,0,1,0,1,0,1,0.824378109,0.25,1,0,0,0,1,0,0,0,0,0,0
0,1,0.105882353,0,0,0,0,1,0,1,0.32039801,0.5,1,0,0,0,0,0,0,0,0,0,0
0,1,0.494117647,0,0,0,1,0,0,1,0.812935323,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.082352941,0,0,1,0,1,0,1,0.727860697,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.894117647,0,0,0,1,1,0,0,0.62238806,0.25,1,1,0,0,1,0,0,0,0,0,0
0.25,1,0.305882353,0,1,0,0,1,0,1,0.813432836,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.022885572,0.25,1,0,0,0,0,1,0,0,0,0,0
0,1,0.317647059,0,1,1,0,1,0,1,0.667164179,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.494117647,0,0,0,0,0,0,0,0.518905473,0,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.494117647,0,0,0,1,1,0,0,0.801492537,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.247058824,0,0,0,0,1,0,1,0.558706468,0,1,1,0,0,1,0,0,0,0,0,0
0.25,1,0.211764706,0,0,1,0,1,0,1,0.800995025,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.247058824,1,1,0,0,1,0.5,1,0.873134328,0,1,0,0,0,0,0,0,0,0,0,0
0.5,1,0.564705882,0,1,1,0,1,0,1,0.860199005,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.352941176,0,1,0,1,1,0,1,0.366169154,0,1,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0.5,1,0.014925373,0.5,1,1,0,0,0,1,0,0,0,0,1
0.25,0,0.082352941,0,0,1,0,1,0,1,0.581094527,0.25,1,0,0,0,1,0,0,0,0,0,0
0,0,0.247058824,1,1,0,0,1,0,1,0.242288557,0.25,1,0,0,1,0,0,0,0,0,0,1
0.25,0,0.223529412,1,1,1,0,1,0,1,0.503482587,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0.082352941,0,0,1,1,1,0,0,0.713930348,0.25,1,1,0,0,1,0,0,0,0,0,0
0,0,0.235294118,0,0,1,0,1,0,0,0.568159204,0.25,1,0,0,0,0,0,0,0,0,1,0
0,1,0.070588235,0,1,0,0,1,0,0,0.821890547,0.25,1,0,0,0,1,0,0,0,0,0,1
0,0,0.117647059,0,0,0,0,1,0,0,0.514427861,0.25,1,0,0,0,1,0,0,0,0,0,1
1,1,0.247058824,0,1,1,0,0,0.5,1,0.888059701,0.5,1,0,0,0,1,0,0,0,0,0,0
0,0,0.141176471,0,0,0,0,1,0,1,0.274626866,0.25,1,1,0,0,0,0,0,0,0,0,1
0.75,0,0.129411765,1,1,1,0,1,0.5,1,0.874129353,0.5,1,0,0,0,1,0,0,0,0,0,0
0,0,0.611764706,0,1,0,1,1,0,0,0.730845771,0.5,1,0,0,0,1,0,0,0,0,0,1
0.25,1,0.352941176,0,1,1,0,1,0,1,0.769651741,0,1,1,0,0,1,0,0,0,0,1,0
0,1,0.305882353,0,0,0,0,1,0,1,0.564179104,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0.305882353,0,1,1,0,1,0,0,0.808457711,0.25,1,0,0,0,0,0,1,0,0,0,0
0.25,0,0.094117647,0,0,1,1,1,0.5,0,0.799502488,0.25,1,0,0,0,1,0,0,0,0,1,0
0,0,0.258823529,0,0,0,1,1,0,1,0.410447761,0.5,1,1,0,1,0,0,0,0,0,0,1
0.5,0,0.211764706,0,0,0,0,1,0,1,0.594029851,0,1,1,0,0,1,0,0,0,0,0,0
0.5,0,0.223529412,0,0,0,0,1,0,1,0.71641791,0.25,1,0,0,0,1,0,0,0,0,0,0
0,1,0.305882353,1,0,0,0,1,0,1,0.461691542,0,1,0,0,1,0,0,0,0,0,1,0
1,1,0.117647059,0,1,1,0,1,0.5,0,0.688059701,0.25,1,0,0,0,0,0,1,0,0,0,0
0.5,1,0.2,0,0,0,0,1,0,1,0.678606965,0,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.564705882,0,1,0,0,0,0.5,1,0.7960199,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.294117647,0,0,1,0,1,0,1,0.572139303,0.5,1,0,0,0,1,0,0,0,0,0,1
0.75,1,0.047058824,0,1,1,0,1,0.5,1,0.874129353,0,1,1,0,0,1,0,0,0,0,0,0
0.5,1,0.894117647,1,1,1,0,1,0,1,0.910945274,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0.223529412,0,0,0,0,0,0,1,0.609452736,0,1,0,0,0,1,0,0,0,0,1,0
0,1,0.694117647,0,0,0,0,1,0,0,0.672139303,0.5,1,1,0,0,1,0,0,0,0,0,1
0,0,0.6,0,0,0,0,1,0,0,0.25920398,0.25,1,1,0,1,0,0,0,0,0,0,1
0.75,1,0.152941176,1,0,1,0,1,0,0,0.872636816,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0.058823529,0,0,0,0,1,0,1,0.512437811,0,1,0,0,0,1,0,0,0,0,0,1
0.75,1,0.105882353,0,0,0,0,1,0,1,0.760199005,0,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.094117647,0,0,0,0,0,0,0,0.774129353,0.25,1,0,0,0,0,0,0,0,0,0,0
0.5,1,0.117647059,1,1,1,1,1,0,1,0.948756219,0,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.082352941,0,0,0,0,1,0,1,0.603482587,0.25,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.152941176,0,1,0,1,1,0,1,0.415920398,0.25,1,0,0,1,0,0,0,0,0,0,0
0,0,0.094117647,0,0,0,0,1,0,1,0.163681592,0.5,1,0,0,1,0,0,0,0,0,0,1
0,1,0.247058824,0,0,0,0,1,0,1,0.667164179,0,1,0,0,0,1,0,0,0,0,0,1
1,1,0.141176471,0,1,1,0,0,0.5,1,0.837810945,0,1,1,0,0,1,0,1,0,0,0,0
0.25,1,0.694117647,1,0,1,0,1,0,1,0.85721393,0,1,0,0,0,1,0,0,0,0,1,0
0,1,0.294117647,0,0,1,0,1,0,1,0.810945274,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.035294118,0,0,1,1,1,0,1,0.558706468,0.25,1,0,0,1,0,0,0,0,0,0,0
0,0,0.894117647,1,0,0,0,1,0,1,0.55721393,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.329411765,0,0,0,0,1,0,1,0.413930348,0.25,1,0,0,0,0,0,0,0,0,0,0
0,0,0.235294118,0,0,0,0,0,0,1,0.270149254,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.012437811,0.25,1,1,0,0,0,1,0,0,0,0,0
0,0,0.141176471,0,0,0,0,1,0,1,0.513930348,0.25,1,0,0,0,1,0,0,0,0,0,0
0,0,0.070588235,0,1,0,0,1,0,1,0.685572139,0.25,1,0,0,0,1,0,0,0,0,0,0
0,1,0.352941176,0,0,0,0,1,0,1,0.661691542,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.317647059,0,0,0,1,1,0,1,0.713432836,0.25,1,0,0,0,0,0,0,0,0,1,0
0,0,0.247058824,0,0,0,0,1,0,0,0.604477612,0.5,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0.5,0,0.018905473,0.5,1,0,0,0,0,1,0,0,0,1,0
0,0,0.188235294,0,0,0,0,1,0,1,0.531343284,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.020895522,0.5,1,1,0,0,0,1,0,0,0,0,0
0.5,0,0.482352941,0,1,1,1,1,0,1,0.656716418,0.25,1,1,0,0,1,0,0,0,0,0,0
0,0,0.211764706,0,0,0,0,1,0,0,0.595522388,0.5,1,0,0,0,1,0,0,0,0,1,0
0.25,1,0.552941176,0,0,1,0,0,0,0,0.710447761,0.5,1,1,0,0,1,0,0,0,0,1,0
0,1,0.329411765,1,0,0,0,1,0,1,0.800497512,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0.105882353,0,0,1,0,1,0,0,0.578109453,0.25,1,0,0,0,0,0,0,0,0,0,0
0.25,1,0.129411765,0,1,0,0,1,0,1,0.605970149,0,1,0,0,0,1,0,0,0,0,1,0
0.5,1,0.317647059,0,0,0,0,1,0,1,0.67960199,0.5,1,1,0,0,1,0,0,0,0,0,0
0.25,0,0.164705882,0,1,0,0,0,0,1,0.553233831,0.5,1,1,0,0,1,0,0,0,0,1,0
0.25,0,0.023529412,0,0,0,1,1,0,1,0.773631841,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.017910448,0.25,1,0,0,0,0,1,0,0,0,0,0
1,1,0.082352941,1,0,1,1,1,1,0,0.899502488,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.811764706,0,0,0,0,1,0,1,0.271641791,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.141176471,0,0,0,0,0,0,1,0.167661692,0.25,1,0,0,1,0,0,0,0,0,0,1
0,0,0.247058824,0,0,0,0,1,0,0,0.278109453,0.25,1,1,0,1,0,0,0,0,0,0,1
0,0,0.811764706,0,0,0,0,1,0,0,0.267661692,0.5,1,0,0,1,0,0,0,0,0,0,1
0.25,0,0.258823529,1,0,0,0,1,0,1,0.546766169,0.25,1,0,0,0,1,0,0,0,0,1,0
0.75,0,0.141176471,0,1,0,0,0,0,1,0.667661692,0.5,1,0,0,0,1,0,0,0,0,0,0
0,0,0.352941176,0,0,0,0,1,0,0,0.275621891,0.25,1,1,0,1,0,0,0,0,0,0,1
0,0,0.047058824,0,1,0,0,1,0,0,0.651741294,0.25,1,0,0,0,1,0,0,0,0,0,1
0,0,0.235294118,0,0,0,0,1,0,1,0.515422886,0.25,1,0,0,0,1,0,0,0,0,0,0
0,1,0.352941176,0,0,0,0,1,0,1,0.674129353,0.25,1,0,0,0,1,0,0,0,0,0,1
0.25,1,0.2,0,0,0,0,1,0,0,0.541293532,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0.027363184,0.25,1,0,0,0,0,1,0,0,0,0,1
0.75,1,0.6,0,1,0,1,1,0,1,0.758208955,0.5,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.070588235,0,1,1,0,1,0,1,0.662189055,0.25,1,0,0,0,1,0,0,0,0,0,0
0,0,0.129411765,0,0,1,0,1,0,0,0.324875622,0,1,1,0,1,0,0,0,0,0,0,1
0.75,1,0.858823529,0,0,1,0,0,0,1,0.811442786,0,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.082352941,0,0,1,1,1,0,1,0.886567164,0.25,1,0,0,0,1,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0,1,0.012935323,0.5,1,1,0,0,0,1,0,0,0,0,0
0,0,0.023529412,1,1,0,0,1,0,1,0.605472637,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0.188235294,0,0,0,0,1,0,0,0.072139303,0.25,1,0,1,1,0,0,0,0,0,0,0
0,0,0.070588235,0,0,0,0,1,0,0,0.621890547,0.5,1,0,0,0,1,0,0,0,0,0,0
1,1,0.858823529,0,1,0,0,1,0,1,0.732338308,0.5,1,0,0,0,1,0,0,0,0,0,0
0,0,0.247058824,0,1,0,0,0,0,1,0.568159204,0.5,1,0,0,0,1,0,0,0,0,0,0
0,1,0.176470588,0,0,0,0,1,0,1,0.569154229,0.5,1,0,0,0,1,0,0,0,0,0,0
0.25,0,0.329411765,1,0,0,0,1,0,1,0.311442786,0,1,0,0,1,0,0,0,0,0,0,0
1,1,0.105882353,1,1,1,1,1,0.5,1,0.600497512,0,1,1,0,1,0,0,1,0,0,0,0
0,0,0.317647059,0,0,0,0,1,0,1,0.625373134,0.25,1,0,0,0,1,0,0,0,0,0,0
0,1,0.352941176,0,0,0,0,1,0,1,0.564179104,0,1,0,0,0,1,0,0,0,0,1,0
1,1,0.329411765,0,0,1,1,0,0,1,0.834328358,0.25,1,1,0,0,1,0,0,0,0,0,0
0,1,0.105882353,0,1,0,0,1,0,1,0.722885572,0.25,1,0,0,0,1,0,0,0,0,1,0
0,0,0.317647059,0,1,0,0,1,0,0,0.108955224,0,1,0,1,1,0,0,0,0,0,0,0
0.25,0,0.058823529,0,1,1,0,1,0,1,0.705472637,0.25,1,0,0,0,1,0,0,0,0,0,0
0,0,0.058823529,0,0,0,0,1,0,1,0.273134328,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0.6,0,0,0,0,1,0,0,0.262189055,0.5,1,0,0,0,0,0,0,0,0,0,0
0.25,1,0.152941176,0,0,0,0,1,0,1,0.564179104,0.5,1,0,0,0,0,0,0,0,0,0,0
0.75,0,0.176470588,0,0,1,0,1,1,1,0.766169154,0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.682352941,0,0,1,0,1,0,1,0.712437811,0.5,1,0,1,0,1,0,0,0,0,0,0
0.75,1,0.223529412,0,1,0,0,1,0.5,0,0.817910448,0.5,1,0,1,0,1,0,0,0,0,0,0
0,1,1,0,0,0,0,1,0,0,0.287562189,0.25,1,0,0,0,0,0,0,0,0,0,0
0,0,0.117647059,0,0,0,0,0,0,1,0.61641791,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.035294118,0,0,1,1,1,0,1,0.685074627,0.25,1,0,1,0,1,0,0,0,0,0,0
0,1,0.694117647,0,0,0,0,1,0,1,0.573631841,0.25,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.6,1,1,1,0,1,0,1,0.800995025,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.235294118,0,0,0,0,1,0,0,0.678606965,0.25,1,0,0,0,1,0,0,0,0,0,0
0,0,0.694117647,0,0,0,0,1,0,1,0.269154229,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0.035294118,0,1,1,0,1,0.5,0,0.854228856,0.25,1,0,0,0,1,0,1,0,0,0,0
1,0,0.058823529,1,1,0,0,1,0.5,1,0.719900498,0,1,1,0,0,1,0,1,0,0,0,0
0,0,0.894117647,0,0,0,0,1,0,0,0.695522388,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.019402985,0,1,0,1,0,0,1,0,0,0,0,0
0.25,0,0.129411765,0,0,0,0,1,0,1,0.721890547,0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.2,0,1,0,0,1,0,1,0.607960199,0,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.694117647,0,1,1,0,0,0,1,0.647761194,0,1,0,0,0,1,0,0,1,0,0,0
0,1,0.611764706,0,0,0,0,1,0,1,0.309950249,0,1,0,0,0,0,0,0,0,0,0,0
0.25,1,0.6,1,0,0,1,1,0,1,0.606467662,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0.047058824,0,0,1,0,1,0,0,0.302985075,0.25,1,0,0,1,0,0,0,0,0,0,0
0,0,0.317647059,1,0,0,0,1,0,1,0.769651741,0.25,1,0,0,0,1,0,0,0,0,0,0
0.75,1,0.352941176,1,1,0,0,1,0,1,0.412935323,0,1,1,0,1,0,0,0,1,0,0,0
0,0,0.152941176,0,0,0,0,0,0,0,0.528358209,0.5,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0.018905473,0.5,1,0,1,0,0,1,0,0,0,0,1
0,0,0.211764706,0,0,0,0,1,0,0,0.512437811,0.25,1,0,0,0,1,0,0,0,0,0,1
0.25,0,0.035294118,0,0,0,0,1,0,0,0.622885572,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.047058824,1,1,0,0,1,0,1,0.153233831,0.25,1,0,0,1,0,0,0,0,0,0,1
0,0,0.058823529,0,0,0,0,1,0,1,0.613930348,0.5,1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0.010447761,0.25,1,0,0,0,0,1,0,0,0,0,1
0.5,1,0.047058824,1,0,1,1,1,0.5,1,0.805472637,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.188235294,0,0,0,0,1,0,1,0.666169154,0,1,1,0,0,1,0,0,0,0,0,1
0,1,0.294117647,0,0,0,0,1,0,0,0.567164179,0.5,1,0,0,0,1,0,0,0,0,0,0
0,1,0.611764706,0,0,1,0,1,0,0,0.35920398,0.5,1,0,0,1,0,0,0,0,0,0,1
0,0,0.082352941,0,0,0,0,1,0,1,0.066666667,0,1,0,0,1,0,0,0,0,0,0,1
0.5,0,0.247058824,1,1,1,0,1,0.5,1,0.239800995,0,1,0,0,1,0,0,0,1,0,0,0
0,1,0.211764706,0,0,0,0,0,0,1,0.567661692,0.5,1,0,0,0,1,0,0,0,0,0,1
0.75,1,0.682352941,1,1,0,0,1,0.5,1,0.761691542,0.5,1,0,0,0,1,0,0,1,0,0,0
0.5,1,0.329411765,0,0,0,0,1,0,0,0.675621891,0.25,1,1,0,0,1,0,0,0,0,0,0
0.5,1,0.482352941,0,0,0,0,1,0,1,0.664179104,0.25,1,0,0,0,1,0,0,0,1,0,0
0,0,0.482352941,0,0,0,0,1,0,0,0.619900498,0.5,1,0,0,0,1,0,0,0,0,0,1
0,0,0.188235294,0,0,1,0,1,0,1,0.572636816,0,1,0,0,0,1,0,0,0,0,0,1
0.5,0,0.094117647,0,0,0,1,1,0,0,0.665671642,0.25,1,0,0,0,1,0,0,0,1,0,0
0.25,1,0.211764706,1,0,0,0,1,0,0,0.36318408,0,1,0,0,1,0,0,0,0,1,0,0
0,0,0.270588235,0,0,0,0,0,0,1,0.609452736,0.25,1,0,0,0,1,0,0,0,0,0,1
1,1,0.247058824,1,1,1,0,1,0.5,1,0.925870647,0.5,1,0,0,0,1,0,1,0,0,0,0
0,0,0.305882353,0,0,1,0,1,0,1,0.676616915,0.25,1,0,0,0,1,0,0,0,0,0,1
0,0,0.305882353,0,1,0,0,0,0,1,0.677114428,0.25,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0.352941176,0,1,0,0,1,0,1,0.713432836,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0.317647059,0,0,0,0,1,0,1,0.514925373,0,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0.047058824,1,1,0,1,1,0.5,1,0.45920398,0.25,1,0,1,1,0,0,0,0,1,0,0
0,1,0.105882353,1,0,1,0,1,0,1,0.837810945,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.682352941,0,0,1,1,1,0,0,0.615422886,0.5,1,1,0,0,1,0,0,0,0,0,1
0,0,0.258823529,0,0,0,0,0,0,1,0.61641791,0.25,1,0,0,0,1,0,0,0,0,0,1
0,0,0.305882353,1,1,1,1,1,0,1,0.795024876,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0.270588235,0,1,1,1,1,0,1,0.942288557,0.25,1,0,1,0,0,0,0,0,0,0,0
0,0,0.270588235,0,0,0,0,1,0,0,0.523880597,0,1,0,1,0,1,0,0,0,0,0,1
0.25,0,0.317647059,1,0,0,1,1,0,1,0.811940299,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.188235294,0,0,0,0,1,0,1,0.559701493,0.5,1,0,0,0,1,0,0,0,0,0,0
1,1,0.047058824,0,1,1,1,0,0,1,0.904477612,0.25,1,0,0,0,1,0,0,1,0,0,0
0.25,1,0.352941176,0,0,1,0,1,0,1,0.467164179,0,1,1,0,1,0,0,0,0,0,0,0
0,0,0.117647059,0,0,0,0,1,0,1,0.530348259,0,1,0,1,0,1,0,0,0,0,0,1
0.75,1,0.858823529,1,0,1,0,1,0,0,0.752736318,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0.094117647,0,0,1,0,1,0,1,0.303482587,0.25,1,0,0,1,0,0,0,0,0,0,0
0,1,0.235294118,0,0,0,0,0,0,1,0.670646766,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0.141176471,0,1,1,0,1,0,1,0.880099502,0.25,1,0,0,0,1,0,0,0,0,0,0
0,0,0.058823529,0,0,0,0,1,0,1,0.068656716,0,1,0,0,1,0,0,0,0,0,0,1
0.75,1,0.835294118,0,1,1,1,1,0.5,0,0.91641791,0,1,0,0,0,1,0,0,1,0,0,0
0.75,1,0.552941176,1,1,0,0,1,0.5,1,0.845771144,0,1,1,0,0,1,0,0,1,0,0,0
0,0,0.129411765,1,0,0,0,1,0,1,0.294029851,0,1,0,0,1,0,0,0,0,0,0,1
0.25,1,0.023529412,0,0,1,0,1,0,1,0.799502488,0,1,1,0,0,1,0,0,0,1,0,0
0.25,0,0.129411765,0,0,0,0,1,0,1,0.518905473,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.223529412,0,0,0,0,1,0,0,0.275621891,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0.047058824,0,0,1,0,1,0,1,0.669651741,0.25,1,1,0,0,1,0,0,0,0,0,1
0.5,0,0.047058824,0,0,0,0,0,0,1,0.517910448,0.5,1,0,0,0,1,0,0,0,1,0,0
0.5,1,0.858823529,1,0,1,0,1,0.5,1,0.850248756,0.25,1,0,1,0,1,0,0,0,1,0,0
0,0,0.541176471,0,0,0,0,1,0,1,0.697512438,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.894117647,0,0,1,0,1,0,1,0.755721393,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0.117647059,0,1,0,0,1,0,1,0.776119403,0.25,1,0,0,0,1,0,0,0,0,0,1
0,0,0.317647059,0,0,0,0,1,0,1,0.521890547,0.25,1,0,0,0,0,0,0,0,0,0,1
0.5,0,0.058823529,0,1,0,1,0,0.5,0,0.152238806,0.25,1,0,1,0,0,0,0,1,0,0,0
0.75,1,0.070588235,1,1,1,0,1,1,1,0.942288557,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.341176471,0,0,0,0,1,0,0,0.175621891,0,1,0,0,0,0,0,0,0,0,0,1
0.5,1,1,0,0,1,0,1,0,1,0.805970149,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0.482352941,1,0,0,1,1,0,1,0.846766169,0,1,0,0,0,1,0,0,0,0,0,1
0.25,1,0.058823529,0,1,0,0,1,0,1,0.713930348,0,1,1,0,0,1,0,0,0,0,0,0
